Area,County,CancerType,Sex,AgeAdjustedRate,CaseCount,Population
Kentucky,Fulton County,Female Breast,Female,98,23,15952
Kentucky,Grayson County,Female Breast,Female,89.2,71,64593
Kentucky,Hancock County,Female Breast,Female,95.6,24,21177
Kentucky,Wayne County,Female Breast,Female,96.5,71,52272
Kentucky,Crittenden County,Female Breast,Female,99,32,22811
Kentucky,Casey County,Female Breast,Female,106.5,57,40625
Kentucky,Christian County,Female Breast,Female,103.1,170,173684
Kentucky,Trigg County,Female Breast,Female,104.3,60,36354
Kentucky,Meade County,Female Breast,Female,105,85,71231
Kentucky,Breckinridge County,Female Breast,Female,106,69,49820
Kentucky,Whitley County,Female Breast,Female,108,124,91546
Kentucky,Martin County,Female Breast,Female,106.4,38,27664
Kentucky,Caldwell County,Female Breast,Female,99.7,47,33069
Kentucky,Muhlenberg County,Female Breast,Female,105.5,113,76794
Kentucky,Carlisle County,Female Breast,Female,105,19,12639
Kentucky,Gallatin County,Female Breast,Female,108.3,27,21370
Kentucky,Breathitt County,Female Breast,Female,106,45,33459
Kentucky,Cumberland County,Female Breast,Female,101.2,25,17256
Kentucky,Owsley County,Female Breast,Female,105.1,18,11599
Kentucky,Hart County,Female Breast,Female,103.4,62,46619
Kentucky,Bell County,Female Breast,Female,106.3,103,70883
Kentucky,Simpson County,Female Breast,Female,122,71,45341
Kentucky,Garrard County,Female Breast,Female,119.9,68,43405
Kentucky,Spencer County,Female Breast,Female,120.5,64,44078
Kentucky,Graves County,Female Breast,Female,115.9,141,95316
Kentucky,Larue County,Female Breast,Female,109.5,46,35400
Kentucky,Knox County,Female Breast,Female,114.4,117,80759
Kentucky,McCreary County,Female Breast,Female,110.7,58,40616
Kentucky,McLean County,Female Breast,Female,119.8,39,23753
Kentucky,Laurel County,Female Breast,Female,118.7,222,152569
Kentucky,Wolfe County,Female Breast,Female,109.1,27,18480
Kentucky,Ohio County,Female Breast,Female,125.5,97,60240
Kentucky,Shelby County,Female Breast,Female,127.9,177,116328
Kentucky,Scott County,Female Breast,Female,132.1,176,130040
Kentucky,Todd County,Female Breast,Female,141.1,51,31424
Kentucky,Taylor County,Female Breast,Female,138.4,118,65043
Kentucky,Carroll County,Female Breast,Female,140.7,44,26644
Kentucky,Grant County,Female Breast,Female,135.8,94,61842
Kentucky,Lyon County,Female Breast,Female,136.3,44,18615
Kentucky,Carter County,Female Breast,Female,125.5,113,69587
Kentucky,Nelson County,Female Breast,Female,123,168,113846
Kentucky,Nicholas County,Female Breast,Female,146.7,31,17677
Kentucky,Trimble County,Female Breast,Female,156.6,42,21693
Kentucky,Union County,Female Breast,Female,142.3,65,36044
Kentucky,Warren County,Female Breast,Female,125.4,408,310288
Kentucky,McCracken County,Female Breast,Female,127.2,289,170198
Kentucky,Woodford County,Female Breast,Female,125.1,105,66484
Kentucky,Lawrence County,Female Breast,Female,137.6,71,39938
Kentucky,Robertson County,Female Breast,Female,Data Suppressed,Data Suppressed,5415
Kentucky,Rockcastle County,Female Breast,Female,126.6,69,43254
Kentucky,Russell County,Female Breast,Female,130.7,81,45038
Kentucky,Mason County,Female Breast,Female,144.2,81,44601
Kentucky,Menifee County,Female Breast,Female,135.7,28,15716
Kentucky,Monroe County,Female Breast,Female,114.7,43,26828
Kentucky,Butler County,Female Breast,Female,121.4,51,31703
Kentucky,Bullitt County,Female Breast,Female,135.5,313,195953
Kentucky,Montgomery County,Female Breast,Female,124.3,106,69882
Kentucky,Jessamine County,Female Breast,Female,119.3,175,130413
Kentucky,Lincoln County,Female Breast,Female,118.4,97,61927
Kentucky,Leslie County,Female Breast,Female,113.4,42,27195
Kentucky,Livingston County,Female Breast,Female,109.3,38,23748
Kentucky,Logan County,Female Breast,Female,131.8,116,68302
Kentucky,Lewis County,Female Breast,Female,134.5,61,34242
Kentucky,Marshall County,Female Breast,Female,124.6,143,79149
Kentucky,Hopkins County,Female Breast,Female,114.6,180,118324
Kentucky,Jackson County,Female Breast,Female,119.4,52,33483
Kentucky,Jefferson County,Female Breast,Female,136.3,3248,1965238
Kentucky,Calloway County,Female Breast,Female,113.5,132,99111
Kentucky,Lee County,Female Breast,Female,109.9,23,16913
Kentucky,Campbell County,Female Breast,Female,123.4,344,232773
Kentucky,Fayette County,Female Breast,Female,143,1208,794500
Kentucky,Estill County,Female Breast,Female,125.1,62,36604
Kentucky,Hardin County,Female Breast,Female,122.2,369,269248
Kentucky,Fleming County,Female Breast,Female,131.6,60,36963
Kentucky,Floyd County,Female Breast,Female,138.1,173,97126
Kentucky,Pulaski County,Female Breast,Female,137,309,163089
Kentucky,Pike County,Female Breast,Female,115.6,241,159737
Kentucky,Powell County,Female Breast,Female,112.3,41,31085
Kentucky,Franklin County,Female Breast,Female,126.4,202,128779
Kentucky,Daviess County,Female Breast,Female,128.2,413,253986
Kentucky,Edmonson County,Female Breast,Female,123.1,52,30069
Kentucky,Elliott County,Female Breast,Female,Data Suppressed,Data Suppressed,16460
Kentucky,Boyd County,Female Breast,Female,116.7,198,122238
Kentucky,Kenton County,Female Breast,Female,134,624,412179
Kentucky,Clark County,Female Breast,Female,142.1,167,91297
Kentucky,Clay County,Female Breast,Female,112.9,67,49480
Kentucky,Knott County,Female Breast,Female,131.5,66,39936
Kentucky,Green County,Female Breast,Female,139.4,55,28096
Kentucky,Greenup County,Female Breast,Female,110.1,149,93336
Kentucky,Marion County,Female Breast,Female,117.4,67,48288
Kentucky,Madison County,Female Breast,Female,136.7,319,224434
Kentucky,Bracken County,Female Breast,Female,119.2,31,20876
Kentucky,Boyle County,Female Breast,Female,131.6,128,74386
Kentucky,Washington County,Female Breast,Female,128.9,48,30452
Kentucky,Webster County,Female Breast,Female,116.4,51,33539
Kentucky,Barren County,Female Breast,Female,113.4,157,111123
Kentucky,Allen County,Female Breast,Female,124,82,51884
Kentucky,Ballard County,Female Breast,Female,136,42,20650
Kentucky,Anderson County,Female Breast,Female,158.8,110,55869
Kentucky,Adair County,Female Breast,Female,112.7,66,48490
Kentucky,Pendleton County,Female Breast,Female,120.8,57,35986
Kentucky,Perry County,Female Breast,Female,155,137,70096
Kentucky,Oldham County,Female Breast,Female,146.2,249,149825
Kentucky,Owen County,Female Breast,Female,124,44,26944
Kentucky,Harrison County,Female Breast,Female,116.6,74,47351
Kentucky,Mercer County,Female Breast,Female,139.4,100,54444
Kentucky,Henderson County,Female Breast,Female,133.7,200,119522
Kentucky,Henry County,Female Breast,Female,132.9,68,39409
Kentucky,Boone County,Female Breast,Female,127.4,438,318888
Kentucky,Bourbon County,Female Breast,Female,147.4,102,51284
Kentucky,Bath County,Female Breast,Female,122.9,47,30409
